title,keyword,abstract,field,authors,date,doi,references
On the definition of non quadratic Lyapunov function for continuous Takagi Sugeno fuzzy models through their discretized forms,"Takagi Sugeno,Discretization,Stabilization,Non quadratic Lyapunov function,LMIs",,,"Ameni Ellouze,Mohamed Chtourou,Mohamed Ksantini,François Delmotte,Jimmy Lauber,Michel Dambrine",2022,10.1109/FUZZ-IEEE.2013.6622505,"10.1109/TFUZZ.2006.889829, 10.1016/j.engappai.2009.10.006, 10.3166/ejc.13.221-241, 10.1109/91.481841, 10.1109/TSMCB.2008.927263, 10.1016/j.fss.2005.12.020, 10.1109/MED.2012.6265707, 10.1002/0471224596, 10.1137/1.9781611970777, 10.1109/TFUZZ.2012.2196049, 10.1109/TSMC.1985.6313399, 10.1109/TFUZZ.2003.819826, 10.1109/91.919253, 10.1109/91.669023, 10.1016/S0165-0114(00)00120-2, 10.1016/S0165-0114(00)00120-2, "
Introduction,,,,"Paul-Antoine Bisgambiglia,Kevin Guelton,Jimmy Lauber,Jean-Luc Marichal",2022,,
Super-éléments finis pour la modélisation des assemblages rivetés en calcul de structures,,,,"Claire Hennuyer,Bertrand Langrand,Nicolas Leconte,Eric Markiewicz",2022,,
Interpolation functions of a hybrid-Trefftz perforated super-element featuring nodes on the hole boundary,"Riveted assemblies,Hybrid-Trefftz FE,Interpolation functions",,"Applied Mathematics,Computer Graphics and Computer-Aided Design,General Engineering,Analysis","Claire Hennuyer,Nicolas Leconte,Bertrand Langrand,Eric Markiewicz",2022,10.1016/j.finel.2014.07.008,"10.1016/S0168-874X(01)00050-6, 10.1016/S0734-743X(02)00158-6, 10.1002/nme.1620070307, 10.1002/nme.1620210809, 10.1016/j.finel.2010.05.001, 10.1007/s00707-012-0650-z, 10.1007/s00466-011-0605-6, 10.1002/nme.1620381004, 10.1016/0168-874X(94)00056-L, 10.1016/S0045-7825(97)00062-5, 10.1016/S0013-7944(97)00151-3, 10.1016/0045-7825(93)90198-7, 10.1016/0045-7949(94)90435-9, 10.1002/nme.1620371811, 10.1016/S0020-7683(98)00064-X, 10.1002/cnm.1094, 10.1016/j.finel.2012.06.002, 10.1016/j.finel.2012.10.010, 10.1016/j.finel.2014.03.003, 10.1016/j.finel.2006.06.008, 10.1016/j.finel.2008.04.005, 10.1002/nme.1620020108, 10.12989/sem.2009.31.4.439, 10.1002/nme.1620191202, 10.1016/j.euromechsol.2012.12.004, "
"Robustness of specimen design criteria for identification of anisotropic mechanical behaviour from heterogeneous mechanical fields,Robustesse des critères de conception des éprouvettes pour l'identification de comportements anisotropes à partir de champs mécaniques hétérogènes","Anisotropic plasticity,Material testing,Heterogeneous specimen,Digital Image,Correlation,The Virtual Fields Method,Plasticité anisotrope,Essais de caractérisation,Eprouvettes hétérogènes,Corrélation d'images numériques,Méthode des champs virtuels",,"Computational Mathematics,General Physics and Astronomy,Mechanics of Materials,General Materials Science,General Chemistry,General Computer Science","Jean-David Thoby,Thomas Fourest,Bertrand Langrand,Delphine Notta-Cuvier,Eric Markiewicz",2022,10.1016/j.commatsci.2022.111260,"10.1016/j.commatsci.2010.06.029, 10.1016/S0749-6419(02)00019-0, 10.1016/j.ijplas.2003.06.001, 10.1016/0749-6419(89)90019-3, 10.1016/j.ijplas.2004.06.004, 10.1007/s11340-008-9148-y, 10.1111/str.12370, 10.1016/S0924-0136(97)00366-X, 10.1016/j.ijsolstr.2016.07.015, 10.1007/s11340-014-9879-x, 10.1016/S0997-7538(02)01246-9, 10.1111/str.12313, 10.1007/s11340-007-9094-0, 10.1111/str.12080, 10.1016/j.ijsolstr.2019.05.019, 10.1016/j.euromechsol.2010.10.001, 10.1016/j.commatsci.2018.05.037, 10.1016/j.ijmecsci.2016.01.021, 10.1016/j.ijmecsci.2020.105764, 10.1016/j.ijmecsci.2015.07.026, 10.1007/s00466-019-01742-y, 10.1115/1.3422732, 10.1111/str.12194, 10.1111/j.1475-1305.2006.00283.x, 10.1016/j.ijimpeng.2017.01.028, 10.1007/s00466-017-1411-6, 10.1111/str.12182, "
Closed form solution for the collapse of polygonal thin-walled columns in the axial crushing case,"Collapse,Crushing,Load prediction,Polygonal,Strain rate,Thin-walled column",,,"Yamen Maalej,Fahmi Chaari,Bassem Zouari,Eric Markiewicz",2022,,
Towards a multi-criteria decision making approach for the selection of the distribution center under uncertain environment,,,,"Maroi Agrebi,Mourad Abed,Mohamed Nazih Omri",2022,,
Barriers to reverse logistics implementation in enterprises,"Barriers,Implementation,Polish enterprises,Reverse logistics",,,"Marta Starostka-Patyk,Marcin Zawada,Aleksander Pabian,Mourad Abed",2022,10.1109/ICAdLT.2013.6568510,"10.2307/41165792, 10.1016/j.eiar.2005.04.007, 10.1108/13598540210447719, 10.1016/j.resconrec.2008.11.006, 10.1002/j.2158-1592.2001.tb00007.x, 10.1080/00207540701440220, 10.1057/palgrave.jors.2600402, 10.1080/19397030802591196, 10.1016/j.techfore.2004.07.002, 10.1108/09600030510607328, 10.1287/opre.1080.0628, 10.1080/09537280500063269, 10.1108/13598549710156321, 10.1016/j.omega.2006.11.012, 10.1080/19397030903019766, "
User Profile and Multi-criteria Decision Making: Personalization of Traveller's Information in Public Transportation,"Intelligent Information Systems,Decision Making,Personalization,Multi-criteria,Intelligent Transport Systems",,General Engineering,"Soumaya Moussa,Makram Soui,Mourad Abed",2022,10.1016/j.procs.2013.09.119,"10.1007/978-3-642-02710-9_83, 10.1007/978-3-540-77990-2_6, 10.5120/5531-7577, 10.1016/j.websem.2009.07.002, 10.3390/fi2040533, 10.21236/ADA214804, 10.1287/mnsc.31.6.647, 10.1007/BF00134132, 10.1017/S0269888905000299, 10.1016/j.ijinfomgt.2009.09.006, 10.1109/TSMCC.2003.809355, 10.1016/0377-2217(95)00176-X, "
Heuristic approch for solving the makespan problem in a hospital sterilization service,"Heuristic,Hospital sterilization services,Optimization,Scheduling,Variable neighborhood descent",,,"Amal Soufi,Anis Mjirda,Mourad Abed",2022,10.1109/ICAdLT.2014.6864114,"10.1016/S0305-0548(97)00031-2, "
Big data for transport and logistics: A review,"Big Data,Logistics,Transport",,,"Tawfik Borgi,Nesrine Zoghlami,Mourad Abed",2022,10.1109/ASET.2017.7983742,"10.1016/j.procs.2015.07.321, 10.1109/FSKD.2015.7382284, 10.1186/s41044-016-0014-0, 10.5120/21395-4456, 10.1016/j.jnca.2016.04.008, 10.1016/j.ins.2014.04.042, 10.1016/j.eswa.2013.12.046, 10.1186/s40537-014-0007-7, 10.1007/978-3-319-11056-1, "
Reducing the Toxicity Risk in Antibiotic Prescriptions by Combining Ontologies with a Multiple Criteria Decision Model,,,,"Souhir Ben Souissi,Mourad Abed,Lahcen Elhiki,Philippe Fortemps,Marc Pirlot",2022,,
Numerical duality of MHD stagnation point flow and heat transfer of nanofluid past a shrinking/stretching sheet: Metaheuristic approach,"Hybrid shooting method,PSO,Stability analysis,Non-aligned sheet,Stagnation point flow,Nanofluid",,General Physics and Astronomy,"Ziya Uddin,Korimerla Sai Vishwak,Souad Harmand",2022,10.1016/j.cjph.2021.07.018,"10.1016/0017-9310(95)00363-0, 10.1016/S0020-7225(96)00095-X, 10.1016/j.camwa.2008.09.013, 10.2298/TSCI110712085U, 10.1007/BF01332078, 10.1134/S0021894416050187, 10.1016/j.molliq.2016.05.051, 10.1016/j.ijheatmasstransfer.2016.09.040, 10.1016/j.asej.2015.10.015, 10.1023/A:1024438603801, 10.1590/S0104-66322008000400001, 10.1590/S0104-66322008000400002, 10.1016/j.ijheatmasstransfer.2009.02.006, 10.1063/1.3155999, 10.1080/00319104.2014.956169, 10.1186/1556-276X-8-64, 10.1016/j.ijthermalsci.2016.09.035, 10.18869/acadpub.jafm.73.240.26650, 10.1016/j.aej.2020.04.037, 10.1080/17455030.2020.1758358, 10.1007/s10973-020-10376-9, 10.1016/j.aej.2020.12.001, 10.1016/j.ijthermalsci.2011.02.019, 10.1016/j.ijheatmasstransfer.2012.12.028, 10.1016/j.ijheatmasstransfer.2014.06.013, 10.1016/j.camwa.2018.01.028, 10.1016/j.ijheatmasstransfer.2017.02.082, 10.1016/j.physa.2019.123988, 10.1016/j.cjph.2019.11.016, 10.1016/j.cjph.2020.10.013, 10.1016/j.cjph.2020.02.034, 10.1108/HFF-02-2020-0095, 10.1007/s10973-020-09347-x, 10.1007/BF00042775, 10.1016/j.ijheatmasstransfer.2006.02.056, 10.1016/j.ijengsci.2006.04.005, 10.1016/j.ijthermalsci.2007.03.005, 10.1016/j.ijnonlinmec.2007.12.021, 10.1007/s11242-008-9309-6, 10.1016/j.cjph.2017.07.001, 10.1016/j.amc.2017.08.032, 10.1016/j.cjph.2019.11.008, 10.1016/j.cjph.2020.12.002, 10.3390/nano9091228, "
Thermal Optimization of a High Power Salient-Pole Alternator,"Salient-pole alternator,Lumped method,Non-linear thermal optimization,Active-set Algorithm,Genetic Algorithm",,"Electrical and Electronic Engineering,Control and Systems Engineering","Augusto Bornschlegell,Julien Pellé,Souad Harmand,Aurélie Fasquelle,Jean-Pierre Corriou",2022,10.1109/TIE.2012.2190957,"10.1109/TIE.2008.922604, 10.1016/j.applthermaleng.2010.12.033, 10.1016/j.buildenv.2006.11.039, 10.1016/j.cma.2004.03.007, 10.1016/j.ijheatmasstransfer.2009.03.067, 10.1109/TIE.2009.2029526, 10.1109/TIE.2011.2169640, 10.1016/j.ijthermalsci.2010.03.018, 10.1016/j.mcm.2006.07.009, 10.1109/TASC.2007.898115, 10.1109/TIE.2010.2043044, 10.1109/TIA.2009.2036549, 10.1109/TIE.2010.2093485, 10.1016/j.ijheatmasstransfer.2008.11.015, 10.1016/S1359-4311(03)00013-9, 10.1016/j.ijthermalsci.2006.10.013, 10.1109/TIE.2010.2100337, 10.1016/S0017-9310(97)00317-7, 10.1016/j.applthermaleng.2010.08.007, 10.1109/TIE.2008.2011622, "
Analytical modelling using Green’s functions of heat transfer in a flat solar air collector,"Forced convection,Solar collector,Analytical methods,Internal flow,Green’s functions",,"General Materials Science,Renewable Energy, Sustainability and the Environment","Ali Grine,A. Radjouh,Souad Harmand",2022,10.1016/j.solener.2014.04.026,"10.1016/S0960-1481(02)00253-7, 10.1016/j.applthermaleng.2005.03.017, 10.1016/S0017-9310(01)00160-0, 10.1016/j.icheatmasstransfer.2006.02.015, 10.1016/j.applthermaleng.2006.06.013, 10.1016/j.expthermflusci.2006.07.004, 10.1016/0017-9310(73)90007-0, 10.1016/S1290-0729(99)80100-8, 10.1016/0038-092X(75)90020-1, 10.1016/j.renene.2003.11.006, 10.1016/S0035-3159(98)80022-6, 10.1016/S0038-092X(97)00006-6, 10.1016/S0017-9310(00)00107-1, 10.1016/j.ijheatmasstransfer.2004.11.013, 10.1016/j.renene.2004.04.009, 10.1016/j.renene.2005.10.008, "
New MIP model for Multiprocessor Scheduling Problem with Communication Delays,,,,"Abdessamad Ait El Cadi,Rabie Ben Atitallah,Said Hanafi,Marko Mladenovic,Abdelhakim Artiba",2022,,
Less than one millimeter under the great toe is enough to change balance ability in elite women handball players,"Postural insoles,Balance ability,Toes",,"Physiology (medical),Physical Therapy, Sports Therapy and Rehabilitation","Frédéric Viseux,Franck Barbier,Rodolfo Parreira,Antoine Lemaire,Philippe Villeneuve,Sebastien Leteneur",2022,10.2478/hukin-2019-0024,"10.1016/0924-980X(96)95682-9, 10.1002/pri.289, 10.1002/1520-7560(200009/10)16:1+<::AID-DMRR113>3.0.CO;2-S, 10.1016/j.gaitpost.2007.01.004, 10.1016/S0966-6362(99)00051-X, 10.1080/0264041031000101881, 10.1016/j.neulet.2004.05.015, 10.1007/s00221-001-0926-3, 10.1002/jor.20661, 10.1016/j.gaitpost.2009.11.012, 10.1007/BF03262295, 10.2466/pms.98.3c.1171-1176, 10.1097/PHM.0b013e31802b8da4, 10.1016/j.gaitpost.2006.11.205, 10.5937/exquli1202015G, 10.1249/01.mss.0000184586.74398.03, 10.1055/s-2007-964989, 10.2165/11538560-000000000-00000, 10.1007/978-1-4615-0713-0_14, 10.15314/TJSE.201416111, 10.1111/j.1469-7793.2001.0869e.x, 10.1016/S0304-3940(99)00302-X, 10.1097/00001756-199810050-00021, 10.1113/jphysiol.2001.013087, 10.1371/journal.pone.0041539, 10.1519/00124278-200608000-00017, 10.5114/biolsport.2018.71488, 10.1097/00042752-200010000-00003, 10.1111/j.1600-0838.2006.00549.x, 10.1123/mc.2013-0066, 10.1136/bjsm.36.4.304, 10.1111/j.1600-0838.2005.00502.x, 10.1016/S0003-9993(03)00129-1, 10.1123/jsr.11.1.51, 10.1007/s00421-008-0886-4, 10.1093/ageing/19.3.215, 10.1016/j.gaitpost.2003.11.006, 10.4100/jhse.2011.64.05, 10.1097/00001756-200210280-00025, 10.1097/00042752-200411000-00002, 10.1016/0168-5597(94)90031-0, 10.1007/s001670100228, 10.3233/VES-2003-13105, 10.1152/jn.00848.2017, 10.2519/jospt.1996.23.3.188, 10.1109/86.506405, 10.1111/j.1525-1594.2007.00451.x, 10.1016/j.neucli.2018.08.001, 10.1016/j.neucli.2018.12.006, 10.1016/j.apmr.2006.02.024, 10.1016/j.jsams.2012.05.018, 10.1152/jn.00256.2011, 10.1007/s40279-013-0130-1, "
Un nouvel outil de mesure de la capacité de production de force des muscles de la cheville,,,,"Anis Toumi,Sebastien Leteneur,C. Gillet,Franck Barbier,Emilie Simoneau-Buessinger",2022,,
"Une Eglise anglicane en mutation : portrait de Jill Duff, évêque de Lancaster",,,,Edwige Camp-Pietrain,2022,,
"L’Europe dans le débat constitutionnel écossais,Europe in Scotland’s Constitutional Debates,Europa en el debate constitucional escosès","Scotland,Devolution,Independence,Europe,Brexit,Escocia,Devolución,Independencia,Europa,Brexit,Écosse,Devolution,Indépendance,Europe,Brexit",,"Earth-Surface Processes,Urban Studies,Geography, Planning and Development,Demography",Edwige Camp-Pietrain,2022,10.4000/soe.6288,"10.1057/9781403918468, 10.7228/manchester/9780719070808.001.0001, 10.4324/9780203337806, 10.1515/9781474471190, 10.3366/scot.2000.0031, 10.3366/scot.1996.0005, "
First identification of Cryptosporidium parvum zoonotic subtype IIaA15G2R1 in diarrheal lambs in France,"Cryptosporidium,Lamb,Sheep,Zoonosis,France",,"General Veterinary,Parasitology","Mohamed Mammeri,Lara Cartou,Aurélie Chevillot,Myriam Thomas,Christine Julien,Isabelle Vallée,Bruno Polack,Jérôme Follet,Karim Tarik Adjou",2022,10.1016/j.vprsr.2019.100355,"10.1292/jvms.15-0082, 10.1128/JCM.41.6.2744-2747.2003, 10.1007/s00436-006-0164-5, 10.1128/CMR.00076-12, 10.1016/j.pt.2005.06.013, 10.1016/j.smallrumres.2004.06.007, 10.1128/AEM.02823-12, 10.5604/12321966.1203886, 10.1016/j.vetpar.2013.04.028, 10.1007/s00436-015-4639-0, 10.1128/AEM.07686-11, 10.1016/j.mimet.2012.02.006, 10.1016/j.vetpar.2006.10.001, 10.1186/1297-9716-42-116, 10.1016/j.smallrumres.2006.08.010, 10.1016/S0020-7519(99)00076-4, 10.1016/j.vetpar.2012.08.020, 10.1007/s00436-016-5360-3, 10.1016/j.exppara.2014.03.021, 10.1016/j.vetpar.2016.09.019, 10.1016/j.exppara.2018.09.003, 10.1007/s11250-012-0311-1, 10.1186/s13071-015-0855-9, 10.1016/j.vetpar.2008.03.021, 10.1111/j.1550-7408.2006.00166.x, 10.1002/elps.200900071, 10.1007/s00436-017-5645-1, 10.1016/j.smallrumres.2011.10.023, 10.1016/j.vetpar.2014.03.024, 10.1128/AEM.00606-08, 10.1371/journal.pntd.0006355, 10.1007/s00436-013-3520-2, 10.1016/j.vetpar.2012.12.043, 10.1016/j.vetpar.2013.05.001, 10.1016/j.vetpar.2012.11.008, 10.1016/j.vetpar.2014.03.004, 10.1017/S0031182008004800, 10.1128/JCM.43.6.2805-2809.2005, 10.1051/parasite/2014048, 10.1016/j.ijpara.2007.10.014, 10.1016/j.exppara.2009.03.018, 10.1016/j.exppara.2009.03.018, 10.1128/AEM.65.8.3386-3391.1999, 10.1016/j.vetpar.2013.11.014, "
The effect of visual form perception. Experimental research,,,,"Laurent Desombre,Noël Malvache,Sylvie Leleu-Merviel",2022,,
Aperçus métaphysiques du brouillard et de la pluie dans Nostalghia d’Andréï Tarkovski,,,,Pascal Bouchez,2022,,
An educational decision support system: case of learners clustering,,,,"Yosra Mourali,Ramzi Farhat,Maroi Agrebi,Mohamed Jemni,Christophe Kolski,Houcine Ezzedine",2022,,
Behaviour based on decision matrices for a coordination between agents in a urban traffic simulation,"Multi-agent coordination,Traffic simulation,Conflict solving,Decision matrices,Autonomous vehicle",,Artificial Intelligence,"René Mandiau,Alexis Champion,Jean-Michel Auberlet,Stéphane Espie,Christophe Kolski",2022,10.1007/s10489-007-0045-3,"10.1007/11559221_55, 10.1007/s10458-004-6975-9, 10.1016/S0004-3702(98)00056-3, 10.1007/BF00155579, 10.1061/(ASCE)0733-947X(1992)118:1(99), 10.1023/A:1010090405266, 10.1016/0004-3702(94)00007-N, 10.1007/978-3-642-59546-2, "
Artificial intelligence approach for the creation and the ergonomic design of man-machine interfaces in control room,"User interface,Supervision,Evaluation,Expert system,Artificial Intelligence,Knowledge representation,Automated evaluation",,,"Faouzi Moussa,Christophe Kolski,Patrick Millot",2022,,
Design of human error tolerant interface using fuzzy logic,"Human–machine interfaces,Human error,Human behaviour,Fault tolerance,Human operator models,Fuzzy logic",,"Electrical and Electronic Engineering,Artificial Intelligence,Control and Systems Engineering","Marius Beka Be Nguema,Christophe Kolski,Noël Malvache,D. Waroux",2022,10.1016/S0952-1976(99)00061-5,"10.1016/0165-0114(91)90244-K, 10.1016/0005-1098(90)90086-W, 10.1016/B978-0-08-042370-8.50016-1, 10.1016/0952-1976(93)90014-O, 10.1207/s15327590ijhc1003_1, 10.1145/77481.77486, 10.1145/2163.358092, 10.1080/01449299208924353, 10.1016/0020-7373(89)90014-X, 10.1109/TSMC.1983.6313142, 10.1016/S1474-6670(17)60233-7, 10.1006/imms.1993.1063, 10.3406/bupsy.1972.10377, 10.1016/S0165-0114(85)80011-7, 10.2172/5752058, 10.1016/S0019-9958(65)90241-X, "
ERGO-CONCEPTOR : système à base de connaissances ergonomiques pour la conception d'interface de contrôle de procédé industriel,"User interface,Design,Control of industrial process,Knowledge-based system,Ergonomics,User interface specification,Contrôle de procédé industriel,Système à base de connaissance,Ergonomie,Spécification d'Interface,Interface Homme-Machine,Conception",,,"Faouzi Moussa,Christophe Kolski",2022,,
Proposition d'une démarche d'évaluation a priori des IHM de supervision,"Human-computer interface,Supervision,Evaluation,Human-computer interface modelling,Development cycle,Process control,IHM de supervision,Evaluation,Modélisation d'interface homme-machine,Cycle de développement,Contrôle de procédé",,,"Martial Grislin,Christophe Kolski",2022,,
Tangible tabletops and dual reality for crisis management,"Tangible interaction,Tactile interaction,Tabletop,Dual reality,Crisis management,Robots",,General Engineering,"Walid Merrad,Lydia Habib,Alexis Heloir,Christophe Kolski,Antonio Krueger",2022,10.1016/j.procs.2019.04.051,"10.1145/1936652.1936702, 10.1145/1518701.1518780, 10.1109/SMC.2018.00545, 10.1145/1347390.1347392, 10.1145/1520340.1520500, 10.1007/978-3-642-02580-8_49, 10.1016/j.procs.2014.05.393, 10.1109/SMC.2017.8122718, 10.1145/1709886.1709917, 10.5220/0005119406050610, 10.1145/3132129.3132135, 10.1007/978-3-642-03658-3_31, 10.1126/science.1254295, 10.1145/1240624.1240799, 10.1145/1753326.1753662, 10.1147/sj.393.0915, "
"Cognitive Walkthrough pour l'évaluation des IHM : synthèse des extensions et évolutions conceptuelles, méthodologiques et technologiques","Interactive systems evaluation,Software ergonomics,Cognitive Walkthrough,Inspection method,Evaluation des systèmes interactifs,Ergonomie des IHM,Cognitive Walkthrough CW,Méthode d’inspection",,,"Thomas Mahatody,Mouldi Sagar,Christophe Kolski",2022,10.1145/1541436.1541465,"10.3917/puf.hocj.2004.01.0049, 10.5555/645541.658005, 10.1145/1028014.1028052, 10.1145/503376.503459, 10.5555/578027, 10.5555/164592.164609, 10.1207/s15327051hci1303_2, 10.5555/647068.715651, 10.1016/j.intcom.2003.12.005, 10.1207/s15327051hci0104_2, 10.1145/108844.108862, 10.5555/223826.223829, 10.1145/142750.142873, 10.1145/1168987.1169058, 10.1006/ijhc.1983.0317, 10.1037/0033-295X.95.2.163, 10.1207/s15327051hci1204_3, 10.1037/0033-295X.104.2.211, 10.1145/97243.97279, 10.1207/s15516709cog1202_3, 10.1145/22627.22388, 10.1016/B978-044481862-1.50096-0, 10.1016/S0010-0277(98)00031-6, 10.5555/223826, 10.1145/142750.142834, 10.5555/189200, 10.1145/97243.97281, 10.1201/b15703-3, 10.1145/503376.503458, 10.1016/0020-7373(92)90039-N, 10.1207/s15327051hci0502%263_3, 10.1145/108844.108986, 10.1145/263552.263629, 10.1504/IJWET.2008.019536, 10.1145/332040.332456, 10.1016/0001-6918(95)00065-8, "
"Évaluation initiale d'un outil d'aide à la communication pour des personnes atteintes de la maladie de Parkinson,Initial evaluation of a communication aid for people with Parkinson’s disease","Usability evaluation,User test,Évaluation d’utilisabilité,Test utilisateur",,,"Kathia Marçal de Oliveira,Taisa Guidini Gonçalves,Sophie Lepreux,Christophe Kolski,Véronique Delcroix,Nejmeddine Allouche,Philippe Pudlo,Yohan Guerrier",2022,10.1145/3502178.3529112,"10.1080/10447318.2016.1220068, 10.1080/10447318.2016.1220068, 10.4018/IJSKD.2017100103, 10.1159/000266286, 10.1080/10447318.2017.1418805, 10.1080/10447318.2017.1418805, 10.1145/2702123.2702292, 10.1111/jnc.13691, 10.1007/978-1-4615-4625-2, "
Recovery of Waste Farm After Methanation by Evaporation on Inclined Plate,"Balance,Evaporated flow,Evaporation,Recovery,Solar flux",,,"Hiba Zouaghi,Souad Harmand,Sadok Ben Jabrallah",2022,10.1007/978-3-319-62572-0_42,"10.1016/S0011-9164(01)00257-0, 10.1016/0017-9310(86)90061-X, 10.4267/2042/26719, 10.1051/rphysap:01982001704025100, 10.1016/0196-8904(94)90010-8, 10.1016/j.renene.2006.08.001, 10.1016/S0735-1933(03)00079-4, 10.1631/jzus.2006.A1870, "
Natural convection heat transfer of nanofluids along a vertical plate embedded in porous medium,"Porous medium,Convection,Implicit FDM,Nanofluid,Umerical solution",,"Condensed Matter Physics,General Materials Science","Ziya Uddin,Souad Harmand",2022,10.1186/1556-276X-8-64,"10.1029/JB082i014p02040, 10.1115/1.3246627, 10.1016/0017-9310(85)90190-5, 10.1016/0017-9310(89)90214-7, 10.1016/j.ijthermalsci.2005.05.008, 10.1016/S1290-0729(01)01305-9, 10.1016/j.ijthermalsci.2006.06.010, 10.1590/S0104-66322008000400001, 10.1063/1.2093936, 10.1016/j.enconman.2010.06.072, 10.1016/j.ijheatmasstransfer.2007.12.019, 10.1016/j.ijthermalsci.2009.03.014, 10.1023/A:1024438603801, 10.1016/j.ijheatfluidflow.2009.02.001, 10.1016/j.ijheatfluidflow.2009.02.003, 10.1016/j.ijthermalsci.2010.02.013, 10.1007/s00231-011-0816-6, 10.1016/j.cnsns.2011.03.014, 10.1016/j.ijthermalsci.2012.01.016, 10.1016/j.ijheatmasstransfer.2009.07.024, 10.1016/j.ijthermalsci.2012.01.011, 10.1016/j.camwa.2012.04.014, 10.1016/S0096-3003(03)00344-8, "
