title,keyword,abstract,field,authors,date,doi,references
Two types of modes in finite size one-dimensional coaxial photonic crystals : general rules and experimental evidence,,,"Industrial and Manufacturing Engineering,Metals and Alloys,Strategy and Management,Mechanical Engineering","E.H. El Boudouti,Y. El Hassouani,Bahram Djafari-Rouhani,H. Aynaou",2021,10.1103/PhysRevE.76.026607,"10.1103/PhysRevLett.58.2059, 10.1103/PhysRevLett.58.2486, 10.1016/S0038-1098(96)00716-8, 10.1063/1.123090, 10.1364/JOSAB.14.000370, 10.1103/PhysRevB.63.035312, 10.1016/S0030-4018(02)02279-4, 10.1088/1464-4258/9/3/N01, 10.1109/50.802989, 10.1364/OL.18.001570, 10.1109/50.802988, 10.1016/j.snb.2004.06.024, 10.1364/JOSAB.21.000405, 10.1103/PhysRevB.61.2059, 10.1103/PhysRevB.48.10987, 10.1103/PhysRevB.54.14728, 10.1103/PhysRevB.50.14506, 10.1103/PhysRevLett.91.076101, 10.1103/PhysRevB.72.115428, 10.1016/S0042-207X(01)00188-9, 10.1103/PhysRevB.74.035314, 10.1063/1.1391220, 10.1063/1.1367296, 10.1063/1.1633983, 10.1103/PhysRevE.65.036608, 10.1063/1.1432760, 10.1103/PhysRevE.72.056601, 10.1016/S0370-1573(02)00559-8, 10.1016/0167-5729(90)90003-V, 10.1016/j.surfrep.2004.04.001, 10.1119/1.1603271, 10.1119/1.1707016, 10.1119/1.2359000, 10.1103/PhysRevB.64.035322, 10.1006/aphy.2002.6298, 10.1103/PhysRevB.49.4586, 10.1103/PhysRevB.59.1999, 10.1364/JOSAA.16.001703, 10.1103/PhysRevB.74.144306, 10.1103/PhysRevB.75.212301, 10.1121/1.1763598, 10.1063/1.2034082, "
Tunability of Bragg band gaps in one-dimensional piezoelectric phononic crystals using external capacitances,"Phononic crystals,Tunability,Piezoelectricity",,"Electrical and Electronic Engineering,Mechanics of Materials,Condensed Matter Physics,General Materials Science,Atomic and Molecular Physics, and Optics,Civil and Structural Engineering,Signal Processing","Sebastien Degraeve,Christian Granger,Bertrand Dubus,Jerome O. Vasseur,Mai Pham Thi,Anne-Christine Hladky",2021,10.1088/0964-1726/24/8/085013,"10.1016/0022-460X(86)90297-X, 10.1121/1.408301, 10.1063/1.368710, 10.1016/0038-1098(95)00444-0, 10.1016/S0022-460X(70)80062-1, 10.1121/1.380450, 10.1109/TUFFC.2005.1417258, 10.1063/1.3136752, 10.1103/PhysRevB.77.052105, 10.1016/j.physleta.2014.05.032, 10.1063/1.3687928, 10.1016/j.physb.2007.06.030, 10.1109/TMECH.2010.2090165, 10.1016/j.jmps.2012.05.006, 10.1016/j.ijsolstr.2012.10.028, 10.1109/TUFFC.2007.403, 10.1109/TUFFC.2009.1045, 10.7567/JJAP.51.07GA04, 10.3813/AAA.918846, 10.1088/0964-1726/10/5/314, 10.1177/1045389X12448445, 10.1063/1.4752468, 10.1002/adma.201305280, 10.1063/1.4876757, "
"Robust automatic train steering control under jamming and skidding constraints,Pilotage automatique robuste de train sous contrainte d'enrayage-patinage","Nonlinear system,Fault detection,Unknown input observer,Railway systems,Systèmes non-Linéaires,Détection de défauts,Observateur à entrées inconnues,Système ferroviaire",,,Braulio Norberto Aguiar Cota,2021,,
"An Evidence-Based Roadmap to Support the Internet of Things Software Systems Engineering,Une Feuille de Route Basee sur des Evidences pour Soutenir L'ingenierie de Logiciels pour L'internet Des Objets,Um guia baseado em evidência para apoiar a engenharia de sistemas de software de internet das coisas","Software engineering,Experimental software engineering,Internet of Things,Sofware planning,Software design,Architecture,Ingénierie logicielle,Internet des objets,Conception logiciel,Architecture",,,Rebeca Campos Motta,2021,,
How Machine Learning changes the nature of cyberattacks on IoT networks: A survey,"Cyberattacks,Machine learning,Cyber-security,Internet-of-things IoT networks",,Electrical and Electronic Engineering,"Emilie Bout,Valeria Loscri,Antoine Gallais",2021,10.1109/COMST.2021.3127267,"10.23919/CYCON.2018.8405026, 10.2307/j.ctvx077j9.21, 10.1007/978-3-030-13705-2_19, 10.1109/MWC.2016.7721736, 10.1109/ICOS.2018.8632817, 10.4028/www.scientific.net/amm.48-49.1073, 10.1109/TII.2014.2300753, 10.1109/ACCESS.2015.2437951, 10.1109/ICOEI.2019.8862559, 10.1016/j.future.2019.02.012, 10.5555/3241189.3241275, 10.1109/CPRE.2017.8090056, 10.1016/j.tcm.2018.11.011, 10.1016/j.dcan.2020.04.007, 10.1109/JIOT.2017.2694844, 10.1109/TETC.2016.2606384, 10.1016/j.jnca.2020.102630., 10.1007/s11948-018-00081-0, 10.1186/s40163-020-00123-8, 10.1109/ACCESS.2019.2924045, 10.1109/SEGE.2016.7589556, 10.1109/COMST.2015.2444095, 10.4OI0/2016.1482, 10.1109/I-SMAC.2017.8058363, 10.1109/JIOT.2017.2683200, 10.1108/ICS-07-2018-0084, 10.1109/JIOT.2019.2935189, 10.1007/978-3-030-45858-4, 10.1109/ISCC.2015.7405513, 10.1109/CAIS.2019.8769504, 10.1109/MC.2002.1039518, 10.1109/SURV.2009.090404, 10.1007/springerreference_27221, 10.1109/CNS.2018.8433148, 10.1109/ICMETE.2016.117, 10.1109/COMST.2019.2953364, 10.1007/s11227-019-02945-z, 10.1007/978-981-13-1501-5_54, 10.1109/ICCSEE.2012.373, 10.1145/3292674, 10.1109/JIOT.2016.2615180, 10.1109/ACCESS.2018.2880838, 10.1109/COMST.2018.2862350, 10.1109/ACCESS.2021.3052867, 10.1109/CCWC.2019.8666557, 10.1007/978-981-13-2414-7_27, 10.1109/MWC.2016.1500356WC, 10.1109/COMST.2014.2320099, 10.1186/s13638-015-0381-7, 10.1109/SURV.2012.100412.00017, 10.1109/MWC.2017.1600404, 10.1109/TCCN.2017.2758370, 10.1109/CC.2017.8233654, 10.1109/COMST.2019.2916583, 10.1109/COMST.2018.2846401, 10.1109/COMST.2019.2904897, 10.1109/COMST.2019.2924243, 10.1016/j.dcan.2017.10.002, 10.1109/DISCEX.2000.821506, 10.1109/MSP.2018.2825478, 10.1002/dac.4169, 10.1109/COMST.2020.2988293, 10.1016/j.istr.2009.03.003, 10.1016/j.cose.2018.11.001, 10.1109/COMST.2018.2847722, 10.1109/COMST.2015.2494502, 10.1109/COMST.2018.2844742, 10.1016/J.JNCA.2017.02.009, 10.1109/COMST.2019.2896380, 10.1145/3324921.3328783, 10.1007/978-981-13-7403-6_11, 10.12792/iciae2015.051, 10.1504/IJIDS.2020.108141, 10.1007/s11749-016-0481-7, 10.1007/s10994-006-6226-1, 10.1007/BF00994018, 10.1007/978-3-319-24211-8, 10.1016/S0031-3203(02)00060-2, 10.1017/CBO9781107298019, 10.1109/TNN.1998.712192, 10.1007/BF00992698, 10.1016/0925-2312(91)90023-5, 10.1016/S0954-1810(98)00021-1, 10.1007/s11222-009-9153-8, 10.1016/j.comcom.2006.02.010, 10.1109/IWCMC.2019.8766455, 10.1155/2019/4568368, 10.1109/CSFW.1994.315935, 10.1016/j.adhoc.2019.101913, 10.1109/IC2E.2018.00052, 10.1109/PIMRC.2016.7794785, 10.1002/sec.795, 10.1109/SPW.2016.48, 10.1109/INFCOMW.2017.8116438, 10.1109/ACCESS.2020.2969015, 10.1109/WCNC.2019.8885429, 10.1145/3395351.3399421, 10.1145/3355369.3355577, 10.1109/ICECCE.2014.7086640, 10.1109/MSP.2018.1331033, 10.1007/3-540-36400-5_3, 10.1007/3-540-48405-125, 10.1007/978–3-540–28632-5_2, 10.1007/978-3-540-85053-3_27, 10.1504/IJACT.2014.062740, 10.1504/ijact.2014.062722, 10.1007/978-3-319-60435-0_18, 10.1007/978-3-319-21476-4_2, 10.1109/IJCNN.2017.7966373, 10.1007/978-3-319-49445-6_1, 10.1109/TSP.2016.7760865, 10.1109/TSP.2015.7296242, 10.1007/978-3-319-15765-8_18, 10.1007/978-3-540-74735-2_3, 10.1016/j.neucom.2016.12.038, 10.1007/978-3-319-66787-4_3, 10.1109/ICASID.2019.8925203, 10.1007/11894063_20, 10.1109/COMPTELIX.2017.8004033, 10.1109/CoDIT.2019.8820402, 10.1109/SAHCN.2018.8397145, 10.1109/MILCOM.2014.252, 10.1109/TWC.2015.2510643, 10.1109/ICCSN.2017.8230289, 10.1186/s13638-019-1414-4, 10.1002/rnc.4666, 10.1145/3323679.3326504, 10.1002/oca.2502, 10.1109/ICCW.2018.8403655, 10.1109/ICNP.2018.00014, 10.3390/app9071361, 10.1201/9781351006620-6, 10.1109/TCOM.1982.1095533, 10.1109/MILCOM.2011.6127636, 10.1109/WOCN.2008.4542537, 10.1145/1062689.1062697, 10.1145/3324921.3328788, 10.1109/WCNC.2017.7925694, 10.1109/ICC.2015.7248754, 10.1109/TPWRS.2016.2631891, 10.1109/ICPESG.2018.8384510, 10.1007/978-3-030-37337-5_27, 10.1109/TSG.2018.2790704, 10.1109/GlobalSIP.2018.8646424, 10.1109/TSG.2015.2495133, 10.1109/TII.2016.2614396, 10.1109/TSG.2011.2119336, 10.3390/app9204328, 10.1109/TNNLS.2018.2886017, 10.1109/MILCOM.2017.8170807, 10.1109/EuroSP.2016.36, 10.1109/SP.2017.49, 10.1109/MILCOM.2018.8599832, 10.1109/TMC.2019.2950398, 10.1109/SAHCN.2019.8824956, 10.1109/TMC.2020.3030061, 10.1109/CISS48834.2020.1570617416, 10.1109/MILCOM.2018.8599759, 10.1109/IWCMC.2019.8766353, 10.1007/978-3-319-94268-1_22, 10.1109/ICC.2019.8761337, 10.1016/j.future.2020.02.051, 10.1109/ACCESS.2020.3022862, "
"Analyse critique des modèles territoriaux d’innovation, en France, depuis l’implantation des pôles de compétitivité, jusqu’à la création des Livings Labs","Pôles de compétitivité cluster,Innovation,Usagers,Users,Competitive clusters,Living Lab",,,"Anthony Tchékémian,Guillaume Richard",2021,,
Optimized ohmic contacts for InAlGaN/GaN HEMTs,,,,"Farah Bouazzaoui,Marie Pierre Chauvat,Magali Morales,Malek Zegaoui,F Medjdoub,Piero Gamarra,Slawomir Kret,Pierre Ruterana",2021,,
Decay rate of the Timoshenko system with one boundary damping,"Timoshenko system,Boundary feedback,Exponential stability,Polynomial stability,Laplace transform,Resolvent operator",,"Applied Mathematics,Control and Optimization,Modeling and Simulation","Denis Mercier,Virginie Régnier",2021,10.3934/eect.2019021,
"Les emplois nominaux de prochain, proche, semblable : combinatoire libre et combinatoire contrainte",,,,"Nelly Flaux,Véronique Lagae",2021,,
"Physics of surface vibrational resonances: Pillared phononic crystals, metamaterials, and metasurfaces",,,General Physics and Astronomy,"Yabin Jin,Yan Pennec,Bernard Bonello,Hossein Honarvar,L. Dobrzynski,Bahram Djafari-Rouhani,Mahmoud I Hussein",2021,10.1088/1361-6633/abdab8,"10.1007/bf01339455, 10.1103/physrevlett.58.2059, 10.1103/PhysRevLett.58.2486, 10.1016/0022-460x(92)90059-7, 10.1016/0038-1098(93)90888-t, 10.1103/physrevlett.71.2022, 10.1006/jsvi.1996.0076, 10.1088/2058-7058/18/12/30, 10.1038/ncomms9309, 10.1126/science.289.5485.1734, 10.1109/22.798002, 10.1103/physrevlett.84.4184, 10.1016/j.surfrep.2010.08.002, 10.1038/nature12608, 10.1115/1.4027795, 10.1126/sciadv.1501595, 10.1103/physrevb.78.104105, 10.1063/1.2970992, 10.1103/physrevb.84.165136, 10.1115/1.4023827, 10.1103/physrevlett.112.234301, 10.1038/srep13714, 10.1103/physrevb.83.104201, 10.7567/jjap.50.07hb01, 10.1016/j.ultras.2016.08.019, 10.1063/1.4749400, 10.7567/jjap.52.034301, 10.1088/1367-2630/12/8/083049, 10.1088/2053-1591/1/4/045801, 10.1016/j.physrep.2014.09.004, 10.1063/1.4939484, 10.1016/j.physleta.2016.03.027, 10.7567/jjap.55.117201, 10.1063/1.4963648, 10.1063/1.4944429, 10.1088/1361-6463/50/9/095104, 10.1088/0022-3727/44/24/245406, 10.1063/1.4935067, 10.1016/j.ultras.2015.09.015, 10.1016/j.ultras.2016.05.023, 10.1063/1.4973577, 10.1063/1.4867617, 10.1063/1.4803075, 10.1088/0031-8949/88/03/035601, 10.1103/physrevb.82.155405, 10.1063/1.4887115, 10.1016/j.ymssp.2018.06.059, 10.1088/0022-3727/44/5/055401, 10.1063/1.4737780, 10.1016/j.ultras.2014.06.008, 10.1142/S0217979218500340, 10.1063/1.4820928, 10.1063/1.4929566, 10.1063/1.3696050, 10.1063/1.4790301, 10.1063/1.4927627, 10.1142/s0217979216500296, 10.1134/s1063771017050116, 10.1103/physrevb.93.054109, 10.3390/cryst6060064, 10.1088/1361-6463/50/3/035301, 10.1063/1.4864425, 10.1016/j.ultras.2016.06.011, 10.1063/1.4985167, 10.1103/physrevapplied.8.014006, 10.1063/1.4820796, 10.1016/j.jpcs.2015.07.008, 10.1063/1.4936836, 10.1016/j.eml.2017.06.004, 10.1016/j.ultras.2017.03.003, 10.1063/1.4752468, 10.1088/0022-3727/47/24/245301, 10.1002/adma.201305280, 10.1063/1.4934202, 10.1088/0964-1726/24/6/065021, 10.3390/app8091480, 10.1103/physrevb.81.214303, 10.1063/1.3675923, 10.1063/1.3673874, 10.1016/j.ssc.2013.09.001, 10.1063/1.4944804, 10.1088/1361-6463/aa86df, 10.1038/s41467-017-00278-0, 10.1007/s00339-010-6207-x, 10.1364/optica.4.001245, 10.1109/TUFFC.2011.2064, 10.1063/1.4901462, 10.1103/physrevb.91.104307, 10.1016/j.crhy.2016.02.002, 10.1088/1361-6463/aa7d34, 10.1103/physrevb.96.104311, 10.1088/1361-6463/aa8a19, 10.1103/physrevlett.88.225502, 10.1103/physrevlett.118.263901, 10.3390/cryst7120372, 10.1103/physrevapplied.9.034013, 10.1063/1.5068681, 10.1016/s0038-1098(98)00112-4, 10.1103/physrevb.59.8709, 10.1016/s0079-6816(98)00051-3, 10.1088/0953-8984/20/25/255212, 10.1088/1361-6463/aae4f3, 10.1017/jfm.2011.509, 10.1209/epl/i1999-00286-8, 10.1524/zkri.2005.220.9-10.824, 10.1103/physrevb.86.184302, 10.1088/0022-3727/47/47/475502, 10.1103/physrevb.77.104304, 10.1103/physrevb.82.104307, 10.1016/j.wavemoti.2010.01.002, 10.1016/j.physb.2011.03.043, 10.1103/physrevb.65.035107, 10.1016/j.physleta.2006.04.060, 10.1063/1.4915887, 10.1063/1.4890378, 10.1117/12.2009506, 10.1088/1367-2630/14/12/123030, 10.1063/1.4906105, 10.1103/physrevb.80.144302, 10.1103/physrevb.79.104306, 10.1063/1.3513218, 10.1063/1.4793491, 10.1063/1.4901909, 10.1007/s11340-015-0018-0, 10.1063/1.4917565, 10.1142/s0217979215500137, 10.1063/1.4968614, 10.1063/1.4981121, 10.1103/physrevapplied.9.014013, 10.1103/physrevapplied.10.034010, 10.1063/1.4764072, 10.1063/1.4901997, 10.1063/1.4903997, 10.1038/s41467-020-16272-y, 10.1038/srep19238, 10.1016/j.jmps.2016.12.004, 10.3389/fmech.2017.00010, 10.1088/0964-1726/22/6/065004, 10.1063/1.4954987, 10.1088/1367-2630/ab6062, 10.1063/1.4773369, 10.1063/1.4923040, 10.1038/srep24437, 10.1063/1.4971213, 10.1088/1361-6463/aa6c98, 10.1515/nanoph-2018-0227, 10.1103/physrevb.93.174306, 10.1121/1.4967179, 10.1038/srep27717, 10.1088/1367-2630/aa5703, 10.1103/physrevb.87.115143, 10.1088/1367-2630/aa56a2, 10.1103/physrevb.97.054307, 10.1038/nmat4743, 10.1103/physrevb.96.134307, 10.1063/1.5006010, 10.1103/physrevb.98.054307, 10.1038/s41563-018-0191-5, 10.1103/physrevlett.122.204301, 10.1063/1.5140553, 10.1038/srep02546, 10.1038/srep06517, 10.1038/ncomms6553, 10.1515/nanoph-2017-0122, 10.1038/s41578-018-0061-4, 10.1038/s41467-018-07990-5, 10.1103/physrevapplied.11.011004, 10.1126/science.1210713, 10.1103/physrevapplied.12.044025, 10.1103/physrevb.86.085426, 10.1002/pssr.201206039, 10.1063/1.4824103, 10.1103/physrevb.91.075414, 10.1103/physrevb.94.094304, 10.1103/physrevlett.112.055505, 10.1103/physrevb.93.081412, 10.1063/1.4954739, 10.1103/physrevb.97.195413, 10.1039/c7nr05114j, 10.1016/j.physleta.2011.02.044, 10.1016/j.ymssp.2019.106409, 10.1115/1.4004592, 10.1103/physrevapplied.10.064011, 10.1080/14786441008636993, 10.1364/aop.7.000168, 10.1016/j.sna.2012.10.028, 10.1038/ncomms6082, 10.1038/ncomms5452, 10.1103/physrevb.94.075405, 10.1103/physrevapplied.13.024077, 10.1103/physrevb.60.5751, 10.1038/nmat2630, 10.1021/acs.nanolett.7b02131, 10.1021/acsnano.5b06904, 10.1021/acs.jpcc.9b03090, 10.1073/pnas.1712418114, 10.1098/rsta.2003.1177, 10.1007/s00158-005-0555-8, 10.1103/physreve.84.065701, 10.1016/j.physleta.2014.11.028, 10.1016/j.ultras.2020.106142, 10.1103/physrevb.77.014301, 10.1103/physrevb.72.064306, 10.1063/1.3142242, 10.1063/1.3183908, 10.1063/1.3491290, 10.1063/1.4747931, 10.1103/physrevlett.108.124301, 10.1103/physrevb.62.10696, 10.1103/physrevb.79.094302, 10.1088/0022-3727/42/18/185505, 10.1063/1.3488349, 10.1063/1.3489373, 10.1063/1.3457447, 10.1063/1.3583660, 10.1103/physrevb.84.024305, 10.1063/1.4729803, 10.1063/1.4769984, 10.1088/1367-2630/14/3/035011, 10.1063/1.4821258, 10.1063/1.4825315, 10.1088/1674-1056/25/10/104301, 10.1364/oe.15.001240, 10.1364/oe.20.001617, 10.1364/oe.20.004776, 10.1063/1.4893153, 10.1103/physrevb.84.195142, 10.1103/physrevb.90.104110, 10.1038/nmat2561, 10.1088/1367-2630/12/10/103025, 10.1038/nphys1804, 10.1038/ncomms2176, 10.1103/physrevb.86.144307, 10.1038/nphys2480, 10.1103/physrevb.73.235119, 10.1109/jlt.2011.2151175, 10.1103/physrevlett.82.719, 10.1088/1367-2630/16/6/063031, 10.1103/physrevb.68.045115, 10.1063/1.5052538, 10.1088/1361-665x/aae27b, 10.1002/adfm.202005285, 10.1063/5.0017526, 10.1103/PhysRevApplied.15.024005, 10.1103/physrevb.98.060101, 10.1103/physrevapplied.11.014023, 10.1103/physrevlett.45.494, 10.1103/physrevlett.48.1559, 10.1103/physrevlett.50.1395, 10.1088/0022-3719/5/11/002, 10.1088/0022-3719/6/7/010, 10.1103/physrevlett.49.405, 10.1103/physrevlett.115.104302, 10.1038/s42005-018-0094-4, 10.1038/s42254-019-0030-x, 10.1038/s41578-020-0206-0, 10.1088/0022-3727/45/19/195401, 10.1103/physrevb.101.024101, 10.1016/j.ijmecsci.2020.105897, 10.1088/1367-2630/aaeb61, 10.1038/ncomms9682, 10.1103/physrevx.8.031074, 10.1002/adma.201904386, 10.1103/physrevb.100.140101, 10.1088/1361-6463/ab43f9, 10.1016/j.eml.2020.100777, 10.1016/s1290-0729(00)00202-7, 10.1166/jnn.2005.175, 10.1103/revmodphys.84.1045, 10.1063/1.4832615, 10.1140/epjb/e2015-60727-7, 10.1103/physrevb.64.172301, 10.1103/physrevb.74.104304, 10.1021/nl102931z, 10.1038/nnano.2010.149, 10.1021/nn2003184, 10.1103/physrevlett.110.025902, 10.1038/ncomms8228, 10.1063/1.4915619, 10.1115/1.3072927, 10.1063/1.3675798, 10.1021/nl403750s, 10.1103/physrevb.87.195301, 10.1021/acs.nanolett.6b02305, 10.1179/095066003225010182, 10.1002/adma.201000839, 10.1002/adfm.201906718, 10.1103/physrevb.65.165116, 10.1038/nature06458, 10.1021/nn506792d, 10.1002/adma.200600527, 10.1063/1.4933284, 10.1103/physrevlett.117.025503, 10.1016/j.mtphys.2019.01.002, 10.1103/physrevb.101.205418, 10.1103/physrevb.94.165434, 10.1002/adfm.201706268, 10.1088/1361-648x/aac7f5, 10.1103/physrevb.98.045421, 10.1103/physrevb.98.245420, 10.1063/1.5094061, 10.1063/1.4962208, 10.1063/1.4902427, 10.1038/srep17525, 10.1021/acsami.6b12853, 10.1063/1.5053233, 10.1103/physrevb.95.144305, 10.1080/14686996.2018.1542524, 10.1063/1.5023487, 10.1103/physrevb.31.5262, 10.1098/rspa.2008.0471, 10.1103/physrevb.81.081411, 10.1615/annualrevheattransfer.2013006915, 10.1088/0965-0393/22/3/035011, 10.1166/jctn.2014.3345, 10.1063/1.4921108, 10.1103/physrevb.84.085204, 10.1103/physrev.119.1, 10.1146/annurev.pc.16.100165.000435, 10.1103/physrevb.34.5058, 10.1006/jcph.1995.1039, 10.1088/0022-3727/45/19/195401, 10.1016/j.jsv.2013.04.041, 10.1016/bs.aams.2018.09.001, 10.1121/1.4934845, 10.1016/j.eml.2017.11.002, 10.1016/j.ijmecsci.2020.105459, 10.1115/1.4048802, 10.1016/j.ijnonlinmec.2007.09.007, 10.1063/1.4905051, 10.1103/PhysRevE.99.063003, 10.1063/1.4977559, 10.1016/j.ijsolstr.2018.01.027, 10.1007/s00707-019-02514-8, 10.1103/physrevlett.123.244303, 10.1073/pnas.2004753117, 10.1088/1367-2630/ab81b6, 10.1103/PhysRevLett.125.118001, 10.1088/1367-2630/ab81b6, 10.1103/PhysRevLett.116.207601, 10.1126/science.aat8084, 10.1016/j.nanoen.2018.09.030, 10.1021/acsnano.7b00105, 10.1038/s41377-018-0060-7, 10.1021/acsnano.8b03569, 10.1016/bs.aams.2018.11.001, 10.1016/j.matdes.2020.109390, 10.1063/1.3676188, 10.1063/1.2739369, 10.1016/j.jsv.2014.12.030, 10.1103/PhysRevApplied.14.024004, "
Scaling shift in multicracked fiber bundles,,,General Physics and Astronomy,"Fabio Manca,Stefano Giordano,Pier Luca Palla,Fabrizio Cleri",2021,10.1103/PhysRevLett.113.255501,"10.1146/annurev.biochem.73.011303.073844, 10.1038/21607, 10.1016/S1359-0294(03)00011-6, 10.1038/nmat1534, 10.1016/j.nantod.2010.08.001, 10.1103/PhysRevLett.105.045502, 10.1098/rsif.2013.0148, 10.1002/smll.201002198, 10.1021/ma0205055, 10.1103/RevModPhys.82.499, 10.1103/RevModPhys.84.839, 10.1080/19447027.1926.10599953, 10.1098/rspa.1945.0011, 10.1063/1.1722504, 10.1063/1.1723343, 10.1177/002199837801200207, 10.1016/0022-5096(91)90002-6, 10.1088/0305-4470/22/6/010, 10.1103/PhysRevB.49.12676, 10.1103/PhysRevLett.78.1408, 10.1103/PhysRevE.56.2615, 10.1103/PhysRevE.67.046122, 10.1103/PhysRevLett.71.380, 10.1103/PhysRevLett.94.025501, 10.1016/0020-7683(89)90103-0, 10.1016/S0020-7683(98)00010-9, 10.1103/PhysRevE.73.066101, 10.1016/S0022-5096(96)00068-3, 10.1016/0020-7683(92)90143-H, 10.1103/PhysRevE.87.042816, 10.1103/PhysRevLett.111.135502, 10.1103/PhysRevLett.111.084302, 10.1128/AAC.41.11.2389, 10.1096/fj.08-128843, 10.1080/09553009014551251, 10.1016/S0378-7796(98)00133-3, 10.1061/(ASCE)1084-0702(2005)10:2(151), 10.1029/2009WR007889, 10.1007/s10064-005-0035-9, 10.1007/978-1-4757-6355-3, 10.1016/j.ijsolstr.2004.06.016, 10.1103/PhysRevLett.98.055503, 10.1103/PhysRevB.80.144106, 10.1140/epjb/e2011-20814-5, "
Heterologous biosynthesis of five new class II bacteriocins from Lactobacillus paracasei CNCM I-5369 with antagonistic activity against pathogenic Escherichia coli strains,"Lactobacillus paracasei,Escherichia coli,Antimicrobial agents,Multibacteriocinogenic strain,Bacteriocins",,"Microbiology (medical),Microbiology","Yanath Belguesmia,Kamel Bendjeddou,Isabelle Kempf,Rabah Boukherroub,Djamel Drider",2021,10.3389/fmicb.2020.01198,"10.3389/fmicb.2016.00817, 10.1093/nar/25.17.3389, 10.1007/s00253-016-7343-9, 10.1111/j.1365-2672.2006.02966.x, 10.1016/j.resmic.2010.09.019, 10.2174/138920109787048616, 10.1016/j.copbio.2017.07.011, 10.1016/s0168-1605(01)00560-8, 10.3389/fmicb.2018.01298, 10.1111/mmi.12645, 10.1038/nrmicro2937, 10.1111/j.1365-2672.1960.tb00188.x, 10.3389/fmicb.2018.02297, 10.1007/s12275-011-0470-1, 10.1007/s12602-016-9223-0, 10.1007/978-1-4419-7692-5, 10.3389/fmicb.2016.00461, 10.4315/0362-028x.jfp-17-039, 10.1080/21655979.2015.1049781, 10.1099/00221287-148-11-3661, 10.1007/978-3-540-36604-1_4, 10.1016/s0378-1097(03)00922-4, 10.1128/aem.02264-09, 10.1128/aac.01569-06, 10.1016/s1473-3099(15)00424-7, 10.1080/13102818.2016.1232605, 10.1007/s00253-005-1892-7, 10.1074/jbc.272.22.14277, 10.3389/fmicb.2017.01205, 10.3390/antibiotics9010032, 10.1016/j.fm.2012.05.002, 10.1128/aac.02328-12, 10.1111/j.1365-2672.2006.03206.x, 10.1007/s12602-009-9021-z, 10.3389/fmicb.2017.00876, 10.1093/nar/gkt1226, 10.1128/jb.177.5.1144-1151.1995, 10.1128/aem.02481-10, 10.1038/emi.2016.85, 10.3920/bm2018.0126, 10.1093/nar/gkt391, 10.3389/fmicb.2019.00057, 10.1073/pnas.1804668115, 10.1093/nar/gkv437, 10.1006/fmic.1994.1032, 10.3389/fmicb.2017.01919, "
Pyramid multi-level features for facial demographic estimation,"Demographic estimation,Classification,Age,Gender,Ethnicity",,"Artificial Intelligence,Computer Science Applications,General Engineering","Salah Eddine Bekhouche,Abdelkrim Ouafi,Fadi Dornaika,Abdelmalik Taleb-Ahmed,Abdenour Hadid",2021,10.1016/j.eswa.2017.03.030,"10.1016/j.patrec.2015.11.011, 10.1016/j.chb.2009.09.003, 10.1109/TIFS.2014.2359646, 10.1109/TMM.2008.921847, 10.1109/TPAMI.2013.51, 10.1109/TPAMI.2007.70733, 10.1016/j.imavis.2014.04.011, 10.1016/j.neucom.2011.10.040, 10.1109/TPAMI.2014.2362759, 10.1016/j.patrec.2015.06.006, 10.1109/34.993553, 10.1016/j.patrec.2015.11.015, 10.3758/BF03206543, 10.1016/j.patrec.2008.03.016, 10.1155/2014/905269, 10.1109/TIFS.2010.2049842, 10.1016/j.patrec.2011.05.016, 10.1109/TIFS.2013.2242063, 10.1016/j.cviu.2016.03.014, "
